Filename, RCornea, LCornea, RUpEyelid, LUpEyelid, RLowEyelid, LLowEyelid
insightEBR_frame_2530,1500,2192,14314,9156,3638,3109
insightEBR_frame_2531,1389,2232,14479,9295,3513,3181
insightEBR_frame_2532,1440,2200,13310,8860,2113,3480
insightEBR_frame_2533,1342,2226,15127,9113,1957,3725
insightEBR_frame_2534,1363,1971,14694,9100,2244,3746
insightEBR_frame_2535,1357,1941,13985,9251,2230,3894
insightEBR_frame_2536,1681,2018,14969,8555,2045,3825
insightEBR_frame_2537,1660,2003,15546,9093,2067,3478
insightEBR_frame_2538,1524,1950,15306,8856,2322,3586
insightEBR_frame_2539,1715,1865,14403,8639,2382,3128
insightEBR_frame_2540,1753,2138,15596,9310,2510,3616
insightEBR_frame_2541,1831,2170,14580,8643,2873,3581
insightEBR_frame_2542,1443,2136,14125,9990,2278,3883
insightEBR_frame_2543,1575,2441,14940,9236,2720,0
insightEBR_frame_2544,1453,2455,13534,9835,2215,3564
insightEBR_frame_2545,1441,2273,15766,10585,2067,3749
insightEBR_frame_2546,1469,2289,14722,9034,1756,3731
insightEBR_frame_2547,1660,2172,15941,9008,2094,3784
insightEBR_frame_2548,1524,2142,15507,8545,2048,3946
insightEBR_frame_2549,1599,1341,16436,8632,2568,4125
insightEBR_frame_2550,1570,2125,17408,8227,2630,3899
insightEBR_frame_2551,1419,2107,14184,8572,2375,2418
insightEBR_frame_2552,1454,1853,14698,10280,1753,0
insightEBR_frame_2553,1353,2224,14361,10201,2596,3496
insightEBR_frame_2554,1203,2039,14014,9865,1883,3644
insightEBR_frame_2555,1256,2042,11843,8499,2384,3259
insightEBR_frame_2556,1535,2010,13448,9926,2195,3652
insightEBR_frame_2557,1373,1955,11873,9839,2038,3094
insightEBR_frame_2558,1238,2112,11837,9194,2425,0
insightEBR_frame_2559,0,2070,13037,9496,2341,2468
insightEBR_frame_2560,0,2082,12741,9393,2431,3307
insightEBR_frame_2561,0,2138,13211,9548,2486,3378
insightEBR_frame_2562,1341,2311,12787,10268,2327,3033
insightEBR_frame_2563,1390,2430,12641,9272,2539,3512
insightEBR_frame_2564,1572,2477,13215,9747,2171,3251
insightEBR_frame_2565,0,2390,14965,15166,2090,3323
insightEBR_frame_2566,1652,2115,12263,13787,2154,4293
insightEBR_frame_2567,0,2268,13263,13466,2209,3680
insightEBR_frame_2568,1866,2223,14021,14448,2363,4028
insightEBR_frame_2569,1887,2267,14214,14364,2928,3496
insightEBR_frame_2570,0,2079,0,11712,0,2732
insightEBR_frame_2571,0,1239,0,9728,0,4577
insightEBR_frame_2572,0,753,0,11827,0,2476
insightEBR_frame_2573,0,1381,0,15276,0,4347
insightEBR_frame_2574,1076,0,0,15650,5949,0
insightEBR_frame_2575,2473,1555,10504,15556,0,2402
insightEBR_frame_2576,2299,0,13577,12798,0,2840
insightEBR_frame_2577,2846,0,16309,17402,0,5218
insightEBR_frame_2578,1849,0,18957,12184,5359,0
insightEBR_frame_2579,2108,1987,14500,0,2342,0
insightEBR_frame_2580,1854,1890,0,15174,0,2915
insightEBR_frame_2581,0,1727,0,14894,0,3013
insightEBR_frame_2582,3037,3103,0,19265,1790,0
insightEBR_frame_2583,4935,0,12647,0,0,0
insightEBR_frame_2584,4278,0,0,17137,0,0
insightEBR_frame_2585,3458,0,17780,18650,5805,0
insightEBR_frame_2586,2454,2462,0,15198,3208,0
insightEBR_frame_2587,2461,0,14115,13744,4967,0
insightEBR_frame_2588,1839,0,14640,0,4787,2484
insightEBR_frame_2589,2403,0,16701,11661,4966,3480
insightEBR_frame_2590,2191,0,13569,9347,3142,3287
insightEBR_frame_2591,1256,0,14133,16203,7045,0
insightEBR_frame_2592,0,831,13626,15838,0,2395
insightEBR_frame_2593,1006,0,12814,13524,5589,0
insightEBR_frame_2594,0,873,0,14488,0,2261
insightEBR_frame_2595,0,772,0,12633,0,2430
insightEBR_frame_2596,0,1273,17639,15901,0,3699
insightEBR_frame_2597,0,484,0,14490,0,2101
insightEBR_frame_2598,0,0,24675,12919,0,4745
insightEBR_frame_2599,1298,694,19418,10432,0,1751
insightEBR_frame_2600,1886,576,10729,13391,2849,1730
insightEBR_frame_2601,2764,1327,12887,14923,3977,1655
insightEBR_frame_2602,2480,873,13036,15971,3864,1950
insightEBR_frame_2603,2600,669,14769,15024,3717,2525
insightEBR_frame_2604,2239,0,13469,14128,3933,0
insightEBR_frame_2605,2727,0,13792,11931,4310,4055
insightEBR_frame_2606,1958,1607,13649,13782,4088,2698
insightEBR_frame_2607,2075,1191,13648,14190,3495,3183
insightEBR_frame_2608,2411,1113,14206,12921,3046,5179
insightEBR_frame_2609,2113,2060,14302,15305,3072,4472
insightEBR_frame_2610,1877,0,16161,0,6788,2578
insightEBR_frame_2611,2116,0,15151,0,2347,2446
insightEBR_frame_2612,0,1897,0,15953,0,4066
insightEBR_frame_2613,1869,2226,12959,13229,0,2530
insightEBR_frame_2614,2240,1499,12822,13669,3679,2034
insightEBR_frame_2615,1857,1980,11734,13956,3514,2717
insightEBR_frame_2616,1745,1443,11673,14863,3163,2233
insightEBR_frame_2617,2095,1939,13613,12789,3683,0
insightEBR_frame_2618,2319,1636,13342,14309,3691,1963
insightEBR_frame_2619,2658,1689,13460,13907,4493,1828
insightEBR_frame_2620,2491,2583,0,14311,4404,1953
insightEBR_frame_2621,2133,2373,13462,14994,3789,2409
insightEBR_frame_2622,1953,1624,14223,15543,3672,4610
insightEBR_frame_2623,1639,1599,14915,15509,4006,0
insightEBR_frame_2624,1199,0,14224,14826,3298,0
insightEBR_frame_2625,1413,0,16300,0,4024,0
insightEBR_frame_2626,1630,0,14720,0,2786,0
insightEBR_frame_2627,2292,1876,12238,13513,3147,0
insightEBR_frame_2628,2600,1393,16931,13478,0,2709
insightEBR_frame_2629,2336,936,17417,13759,3291,2974
insightEBR_frame_2630,1577,0,12692,13770,3901,2540
insightEBR_frame_2631,2168,1475,16607,12933,4213,0
insightEBR_frame_2632,2196,1783,17143,14470,0,0
insightEBR_frame_2633,2206,1641,17011,14403,0,1827
insightEBR_frame_2634,2963,2159,15830,13458,4097,3135
insightEBR_frame_2635,3496,1818,15452,13562,3525,2855
insightEBR_frame_2636,2163,1392,16492,14996,2844,1244
insightEBR_frame_2637,2589,1370,13800,14182,2498,0
insightEBR_frame_2638,2192,987,16043,15108,3419,1928
insightEBR_frame_2639,1840,1007,17042,14012,2561,2618
insightEBR_frame_2640,1703,1770,15559,13364,2690,2959
insightEBR_frame_2641,1735,0,17305,13352,3583,0
insightEBR_frame_2642,1807,1388,18905,14050,3973,2249
insightEBR_frame_2643,1731,1301,17870,13359,3086,2620
insightEBR_frame_2644,1673,1072,16697,13405,2784,2711
insightEBR_frame_2645,2010,1947,16794,13867,3561,2119
insightEBR_frame_2646,1968,1790,16264,14101,3152,0
insightEBR_frame_2647,1835,1705,17672,13219,2877,1943
insightEBR_frame_2648,1768,1226,17280,14222,4354,1995
insightEBR_frame_2649,2090,1897,16862,14902,3955,2348
insightEBR_frame_2650,2486,1755,15860,13748,4073,2105
insightEBR_frame_2651,2190,1622,14750,14704,3708,2341
insightEBR_frame_2652,2519,1963,14866,14272,3400,3122
insightEBR_frame_2653,2740,1810,13401,14838,3191,3009
insightEBR_frame_2654,2186,1737,14840,14248,3431,0
insightEBR_frame_2655,2268,934,15595,13700,1741,0
insightEBR_frame_2656,1713,991,16119,14067,3265,0
insightEBR_frame_2657,1768,959,17209,13726,3336,1567
insightEBR_frame_2658,1753,875,16634,12639,3790,2404
insightEBR_frame_2659,1703,1016,16524,12719,3433,0
insightEBR_frame_2660,2013,1788,17656,12674,0,0
insightEBR_frame_2661,1943,1057,17720,13169,0,0
insightEBR_frame_2662,1646,1721,17138,13250,0,0
insightEBR_frame_2663,1449,1097,16534,14189,2675,0
insightEBR_frame_2664,1646,2068,16256,14388,2411,2334
insightEBR_frame_2665,1802,1384,16376,14857,2786,2586
insightEBR_frame_2666,1737,1746,16138,14491,2346,2354
insightEBR_frame_2667,2240,1958,14004,13473,3164,0
insightEBR_frame_2668,2133,1723,14525,13133,3593,0
insightEBR_frame_2669,2330,1424,14928,14480,4212,0
insightEBR_frame_2670,2119,2041,16117,13836,3493,0
insightEBR_frame_2671,2257,2024,16145,14289,3041,3182
insightEBR_frame_2672,2455,1969,15431,14334,3201,3038
insightEBR_frame_2673,2491,2050,15966,14056,3385,2586
insightEBR_frame_2674,2345,1737,15518,14027,0,2649
insightEBR_frame_2675,2379,1904,13179,13982,3386,0
insightEBR_frame_2676,1264,0,12881,13505,2429,0
insightEBR_frame_2677,2129,1854,15529,13381,2558,0
insightEBR_frame_2678,2230,1071,13979,14816,2797,2586
insightEBR_frame_2679,2396,1852,15283,13613,2945,2550
insightEBR_frame_2680,2369,1347,15636,13314,3611,1724
insightEBR_frame_2681,2353,1634,14305,14647,3345,2075
insightEBR_frame_2682,2330,1867,15111,14008,3837,1805
insightEBR_frame_2683,2185,2139,15483,15235,4482,2066
insightEBR_frame_2684,2366,1512,15330,14376,4166,2344
insightEBR_frame_2685,2466,1282,13878,14011,4010,2217
insightEBR_frame_2686,2433,0,14151,14156,3820,0
insightEBR_frame_2687,2584,2000,14470,14388,4297,2466
insightEBR_frame_2688,2869,1937,14118,14609,4090,2317
insightEBR_frame_2689,2549,1761,14041,15123,4114,2386
insightEBR_frame_2690,2814,1802,14726,14110,4784,0
insightEBR_frame_2691,2883,1909,15942,14725,4657,2341
insightEBR_frame_2692,2866,1937,14332,13901,4435,0
insightEBR_frame_2693,2815,1203,12222,13600,3837,2320
insightEBR_frame_2694,2856,1218,11405,13438,4100,1640
insightEBR_frame_2695,2752,1929,12658,13615,4094,2223
insightEBR_frame_2696,2739,1846,11510,13149,4426,1340
insightEBR_frame_2697,2592,1994,11284,13529,3852,0
insightEBR_frame_2698,2090,0,11988,13218,3551,0
insightEBR_frame_2699,2010,0,10643,13040,2870,0
insightEBR_frame_2700,2817,1951,11052,13109,3137,0
insightEBR_frame_2701,1170,0,13416,15573,4249,0
insightEBR_frame_2702,3154,0,13270,14611,4855,2356
insightEBR_frame_2703,1189,0,12619,13815,3970,0
insightEBR_frame_2704,3204,1157,15624,13929,4825,2093
insightEBR_frame_2705,3233,1578,14813,13478,4637,1968
insightEBR_frame_2706,1958,0,13065,13531,1983,0
insightEBR_frame_2707,1906,0,13812,14571,2662,0
insightEBR_frame_2708,1809,0,12656,13853,4156,0
insightEBR_frame_2709,1864,0,12026,13017,3538,0
insightEBR_frame_2710,1721,0,12439,13554,3550,0
insightEBR_frame_2711,1818,0,12422,13400,3473,0
insightEBR_frame_2712,2038,0,12618,13587,3388,0
insightEBR_frame_2713,1978,0,13763,13997,3771,2446
insightEBR_frame_2714,3040,1933,13698,12814,3831,2573
insightEBR_frame_2715,1854,0,11816,13108,4178,2503
insightEBR_frame_2716,1927,0,13847,14013,2387,0
insightEBR_frame_2717,1954,0,13752,14460,2338,0
insightEBR_frame_2718,1939,0,12335,13299,2305,0
insightEBR_frame_2719,2079,0,11632,12410,2044,0
insightEBR_frame_2720,1978,0,12984,13858,2800,0
insightEBR_frame_2721,1116,0,13068,13488,2674,0
insightEBR_frame_2722,1123,0,14147,14699,3289,0
insightEBR_frame_2723,1764,0,13484,14006,2741,0
insightEBR_frame_2724,1814,0,13387,14150,3934,0
insightEBR_frame_2725,2963,0,13889,14621,2681,0
insightEBR_frame_2726,2997,0,14583,15288,3980,0
insightEBR_frame_2727,2090,0,15604,0,2983,0
insightEBR_frame_2728,2101,0,15433,0,2962,0
insightEBR_frame_2729,1974,0,14932,0,2569,0
insightEBR_frame_2730,1781,0,15329,0,2705,0
insightEBR_frame_2731,1293,0,15006,15362,4106,0
insightEBR_frame_2732,1133,0,15600,15949,4005,0
insightEBR_frame_2733,1053,0,15336,15479,4259,0
insightEBR_frame_2734,1650,0,16125,16412,2310,0
insightEBR_frame_2735,1448,0,14107,15008,4332,0
insightEBR_frame_2736,2937,0,14458,14686,4514,0
insightEBR_frame_2737,1129,0,13864,14398,4301,0
insightEBR_frame_2738,1267,0,14330,14974,1970,0
insightEBR_frame_2739,1027,0,15098,15274,2554,0
insightEBR_frame_2740,1609,0,14570,14829,2647,0
insightEBR_frame_2741,1293,0,14495,0,2392,0
insightEBR_frame_2742,1888,0,14153,14848,3614,0
insightEBR_frame_2743,2084,0,14791,15128,4123,0
insightEBR_frame_2744,1991,0,15420,15840,2968,0
insightEBR_frame_2745,1303,0,15374,15774,3069,0
insightEBR_frame_2746,1979,0,15675,0,2669,0
insightEBR_frame_2747,2019,0,15854,0,2680,0
insightEBR_frame_2748,1298,0,13154,0,3212,0
insightEBR_frame_2749,1998,0,15056,0,3121,0
insightEBR_frame_2750,1207,0,15347,0,3194,0
insightEBR_frame_2751,2157,0,14861,0,3181,0
insightEBR_frame_2752,1786,0,15416,15970,3399,0
insightEBR_frame_2753,3344,1286,16083,15274,3777,3447
insightEBR_frame_2754,2126,2267,14753,14789,3770,3423
insightEBR_frame_2755,3215,2028,14209,14037,3562,3385
insightEBR_frame_2756,3400,1139,15427,14399,3555,3024
insightEBR_frame_2757,1320,0,14750,15387,4038,0
insightEBR_frame_2758,1180,0,15053,15417,4426,3057
insightEBR_frame_2759,2952,1308,14906,13703,4509,2897
insightEBR_frame_2760,2967,1556,14714,14002,4431,0
insightEBR_frame_2761,1161,0,14641,0,2935,0
insightEBR_frame_2762,1294,0,14175,14579,3031,0
insightEBR_frame_2763,1363,0,15013,0,2863,0
insightEBR_frame_2764,1342,0,14994,15070,3391,0
insightEBR_frame_2765,2251,0,13967,14655,3857,0
insightEBR_frame_2766,1867,2046,13639,14437,3743,0
insightEBR_frame_2767,2060,1733,15816,15091,3418,3566
insightEBR_frame_2768,3195,1694,14163,14345,2390,0
insightEBR_frame_2769,3226,1242,13537,13752,3788,3659
insightEBR_frame_2770,2178,0,14166,14406,3150,3976
insightEBR_frame_2771,2293,0,13819,14160,3337,0
insightEBR_frame_2772,1961,0,12250,13169,3962,3627
insightEBR_frame_2773,3060,0,12861,13893,2738,0
insightEBR_frame_2774,1967,772,12948,13808,3188,3493
insightEBR_frame_2775,1212,0,13065,13598,3473,0
insightEBR_frame_2776,1102,0,14847,15509,3153,0
insightEBR_frame_2777,1021,0,15741,0,3010,0
insightEBR_frame_2778,1021,0,16877,0,3048,0
insightEBR_frame_2779,1604,0,16170,16816,4020,0
insightEBR_frame_2780,1491,0,15454,0,2545,0
insightEBR_frame_2781,1459,0,15710,0,2841,0
insightEBR_frame_2782,2796,0,16362,0,2674,0
insightEBR_frame_2783,1831,0,12868,0,2414,0
insightEBR_frame_2784,1366,0,13277,13824,2702,0
insightEBR_frame_2785,1410,0,13775,0,2431,0
insightEBR_frame_2786,1922,0,14328,14532,3865,0
insightEBR_frame_2787,1816,0,14158,14432,3945,2881
insightEBR_frame_2788,1556,0,13208,13708,4161,3027
insightEBR_frame_2789,1692,0,12923,13323,4279,3040
insightEBR_frame_2790,1754,0,13308,13984,4684,0
insightEBR_frame_2791,1162,0,13660,0,2663,0
insightEBR_frame_2792,1077,0,14247,0,3453,0
insightEBR_frame_2793,1248,0,13744,0,3051,0
insightEBR_frame_2794,1472,0,13858,14834,2914,0
insightEBR_frame_2795,2023,1828,13079,13986,3739,0
insightEBR_frame_2796,1995,0,14409,13470,2047,0
insightEBR_frame_2797,2651,1692,15341,13928,3036,0
insightEBR_frame_2798,992,0,13664,15198,3130,0
insightEBR_frame_2799,2697,0,13198,14509,3114,0
insightEBR_frame_2800,2568,1165,12968,14542,3804,0
insightEBR_frame_2801,1978,0,12455,14101,2648,0
insightEBR_frame_2802,1918,0,13754,14612,2783,0
insightEBR_frame_2803,1985,0,13693,15001,3282,2803
insightEBR_frame_2804,1802,0,13723,14665,2825,3355
insightEBR_frame_2805,2069,1968,13741,15037,2742,3779
insightEBR_frame_2806,3362,1218,13064,14622,4050,4541
insightEBR_frame_2807,3341,2108,16379,14380,3575,4658
insightEBR_frame_2808,3044,1943,16137,13999,4753,4619
insightEBR_frame_2809,2980,1316,11679,12726,4304,3788
insightEBR_frame_2810,2138,1413,12855,14072,3155,3743
insightEBR_frame_2811,2081,1284,12818,13624,3358,4021
insightEBR_frame_2812,2186,2268,12693,13738,3141,3837
insightEBR_frame_2813,1361,0,13279,14069,3334,0
insightEBR_frame_2814,2291,0,13466,0,3554,0
insightEBR_frame_2815,1566,0,13530,0,3624,0
insightEBR_frame_2816,2416,0,13481,0,3329,0
insightEBR_frame_2817,2402,0,12452,0,3630,0
insightEBR_frame_2818,2275,0,12587,13178,2157,0
insightEBR_frame_2819,2214,0,12740,0,3905,4094
insightEBR_frame_2820,1295,0,13145,0,3887,0
insightEBR_frame_2821,3067,1479,14066,12525,2822,0
insightEBR_frame_2822,3088,2060,14051,13327,3756,0
insightEBR_frame_2823,3049,2134,15303,12762,2888,2779
insightEBR_frame_2824,2997,2074,15611,13016,3153,3205
insightEBR_frame_2825,2013,1596,13040,14800,2788,3647
insightEBR_frame_2826,2965,1684,15011,14153,3030,3893
insightEBR_frame_2827,3009,1624,15774,14372,3107,3905
insightEBR_frame_2828,2939,1603,16504,15162,3392,0
insightEBR_frame_2829,1554,1621,15589,15703,3943,0
insightEBR_frame_2830,2901,1400,16335,14928,3248,3881
insightEBR_frame_2831,2926,1476,14459,15053,3781,0
insightEBR_frame_2832,3046,1576,15733,14944,3625,3664
insightEBR_frame_2833,3063,1038,16865,14760,3656,3397
insightEBR_frame_2834,3117,1552,15774,15050,3808,4001
insightEBR_frame_2835,3157,1448,14700,15001,3929,4341
insightEBR_frame_2836,2766,1767,15282,15109,3345,3645
insightEBR_frame_2837,2858,1723,14687,13826,3411,3758
insightEBR_frame_2838,2689,1593,16005,13944,3050,3706
insightEBR_frame_2839,2767,1752,15692,14247,3768,0
insightEBR_frame_2840,2836,1854,13480,14300,4114,0
insightEBR_frame_2841,1446,0,14136,14905,4067,0
insightEBR_frame_2842,2251,0,14389,14457,4088,0
insightEBR_frame_2843,2403,0,13628,0,3536,0
insightEBR_frame_2844,2199,0,13081,13557,3384,0
insightEBR_frame_2845,2102,0,13216,13812,3340,0
insightEBR_frame_2846,3241,1503,13646,14397,3276,3295
insightEBR_frame_2847,1316,0,14836,15072,4496,3831
insightEBR_frame_2848,1261,0,14577,14757,4189,4072
insightEBR_frame_2849,3112,1650,14229,15542,4296,3292
insightEBR_frame_2850,1442,0,16079,13454,3689,3892
insightEBR_frame_2851,3278,2076,16428,14556,2392,3303
insightEBR_frame_2852,3155,2188,14927,14594,3875,0
insightEBR_frame_2853,2470,0,13893,0,3991,0
insightEBR_frame_2854,2382,0,13598,15030,2336,0
insightEBR_frame_2855,3284,1171,16819,15510,2880,0
insightEBR_frame_2856,3180,1417,17459,14922,4038,0
insightEBR_frame_2857,3309,1696,16860,15284,3662,4019
insightEBR_frame_2858,3296,1618,14170,14678,3183,0
insightEBR_frame_2859,1234,0,14185,15259,4105,0
insightEBR_frame_2860,2202,0,15211,0,3774,0
insightEBR_frame_2861,2236,0,15111,14826,3480,0
insightEBR_frame_2862,2186,0,14731,15378,3948,0
insightEBR_frame_2863,2422,0,15082,0,4228,0
insightEBR_frame_2864,2575,0,14902,15322,4361,4427
insightEBR_frame_2865,2447,0,14077,14991,3706,4254
insightEBR_frame_2866,3498,2214,15663,13203,3694,3878
insightEBR_frame_2867,1928,1894,11276,12110,3305,3668
insightEBR_frame_2868,1688,0,11792,12558,3256,3971
insightEBR_frame_2869,2153,1771,12526,13043,4064,2355
insightEBR_frame_2870,3571,1846,15541,13535,4047,3593
insightEBR_frame_2871,2343,0,12613,14036,3968,2889
insightEBR_frame_2872,2339,0,13121,14089,3913,0
insightEBR_frame_2873,2373,0,13475,14443,2413,0
insightEBR_frame_2874,2301,0,13424,14439,2737,0
insightEBR_frame_2875,2131,2198,12173,13342,2893,3248
insightEBR_frame_2876,1563,0,13746,15028,3577,4536
insightEBR_frame_2877,0,0,13327,15647,6018,0
insightEBR_frame_2878,0,0,13272,0,3790,0
insightEBR_frame_2879,0,898,24667,13918,4114,3394
insightEBR_frame_2880,1126,0,16351,0,4231,0
insightEBR_frame_2881,1793,0,13468,15250,3625,3202
insightEBR_frame_2882,2534,0,11121,11890,3807,2953
insightEBR_frame_2883,3273,1754,16228,13911,4015,2397
insightEBR_frame_2884,3787,0,16762,12883,3698,4345
insightEBR_frame_2885,3595,1935,17575,12719,3819,4465
insightEBR_frame_2886,3582,0,15748,12405,3659,2614
insightEBR_frame_2887,3769,0,13355,14045,4095,3405
insightEBR_frame_2888,3318,1272,15314,13385,4644,2720
insightEBR_frame_2889,1655,1710,13400,14131,2503,0
insightEBR_frame_2890,3711,1837,14744,13063,3515,0
insightEBR_frame_2891,3886,1757,11899,12110,3431,0
insightEBR_frame_2892,1834,1769,13380,13091,2942,2544
insightEBR_frame_2893,4043,1845,13207,13405,2799,2119
insightEBR_frame_2894,3992,1789,13266,13803,3211,0
insightEBR_frame_2895,1735,1714,14031,0,2946,2237
insightEBR_frame_2896,3912,1680,13433,13903,3093,2033
insightEBR_frame_2897,3725,1843,13307,14196,3682,2794
insightEBR_frame_2898,2058,0,12982,13759,3169,0
insightEBR_frame_2899,3678,1894,12592,13295,3786,0
insightEBR_frame_2900,3877,1936,14950,12751,3515,2432
insightEBR_frame_2901,3817,2096,15098,13208,3626,3105
insightEBR_frame_2902,3851,1927,15000,13235,3471,1553
insightEBR_frame_2903,3918,1684,15172,13574,3560,1532
insightEBR_frame_2904,3980,1797,15240,13626,3707,1288
insightEBR_frame_2905,3867,1918,15652,13363,3459,2259
insightEBR_frame_2906,3946,2067,15233,13392,3640,2421
insightEBR_frame_2907,4037,2088,15153,13677,3491,2642
insightEBR_frame_2908,3939,2093,14964,13911,3743,2717
insightEBR_frame_2909,3842,1914,14374,13143,3741,2819
insightEBR_frame_2910,3888,1778,14806,12811,3464,2950
insightEBR_frame_2911,3913,1783,13985,14185,3923,2346
insightEBR_frame_2912,3859,1759,13381,13665,3646,2368
insightEBR_frame_2913,3849,1688,14955,13196,3746,1628
insightEBR_frame_2914,3971,1747,13359,13926,3733,2426
insightEBR_frame_2915,4100,2038,14722,15115,3586,2944
insightEBR_frame_2916,4029,1962,14080,14518,6161,2406
insightEBR_frame_2917,4064,1967,14093,14622,6158,2496
insightEBR_frame_2918,4034,1988,15035,14009,3526,2608
insightEBR_frame_2919,4028,2068,14527,14288,3581,2615
insightEBR_frame_2920,3975,2074,14191,14986,3566,2868
insightEBR_frame_2921,4059,2154,13649,14337,3735,2753
insightEBR_frame_2922,4027,1991,13552,14229,3784,2373
insightEBR_frame_2923,3924,2056,13498,14280,3664,2976
insightEBR_frame_2924,3941,2044,13577,13906,3462,3383
insightEBR_frame_2925,4013,2126,14022,14741,3454,3112
insightEBR_frame_2926,3914,2045,13349,14692,3322,2770
insightEBR_frame_2927,3927,2035,13662,14083,3519,2757
insightEBR_frame_2928,3955,2129,13760,14371,3663,0
insightEBR_frame_2929,3882,2062,14002,14375,3533,2598
insightEBR_frame_2930,4168,1852,14126,13089,3554,1610
insightEBR_frame_2931,4012,2023,13763,13125,3278,2133
insightEBR_frame_2932,3481,1847,13194,13588,3215,1999
insightEBR_frame_2933,933,0,12243,13421,3272,2670
insightEBR_frame_2934,394,0,12843,0,3867,4286
insightEBR_frame_2935,1054,0,11841,0,4059,3100
insightEBR_frame_2936,575,0,13241,0,4537,1820
insightEBR_frame_2937,1211,0,15981,0,3034,0
insightEBR_frame_2938,1280,0,13447,0,2593,0
insightEBR_frame_2939,1641,0,13138,0,3113,0
insightEBR_frame_2940,1468,0,15174,0,3126,0
insightEBR_frame_2941,1791,1584,12958,13241,3936,3818
insightEBR_frame_2942,3384,1136,13548,14118,4150,3220
insightEBR_frame_2943,3509,1569,12272,13315,3663,3336
insightEBR_frame_2944,1500,0,12584,0,3615,2346
insightEBR_frame_2945,2194,2184,12659,13910,5505,0
insightEBR_frame_2946,2271,0,12529,14067,5629,0
insightEBR_frame_2947,2447,0,13730,14272,3456,3759
insightEBR_frame_2948,3574,2577,14515,13456,3164,3557
insightEBR_frame_2949,2320,0,13651,0,3402,0
insightEBR_frame_2950,2268,0,13963,0,2995,0
insightEBR_frame_2951,1557,1558,14783,0,3481,0
insightEBR_frame_2952,1690,0,14692,0,3727,0
insightEBR_frame_2953,2254,0,14179,0,3558,4214
insightEBR_frame_2954,2075,0,14173,0,3684,0
insightEBR_frame_2955,1845,0,13931,0,3817,0
insightEBR_frame_2956,1636,0,13220,0,3523,0
insightEBR_frame_2957,1930,0,14732,0,3402,4294
insightEBR_frame_2958,2291,2426,14547,15385,3635,0
insightEBR_frame_2959,2363,0,13867,0,3282,4065
insightEBR_frame_2960,3655,2004,14960,15482,3384,0
insightEBR_frame_2961,3625,1750,14671,15296,3380,0
insightEBR_frame_2962,3577,1991,14826,15438,3462,0
insightEBR_frame_2963,3572,1689,14545,15320,3214,3657
insightEBR_frame_2964,3636,1866,14127,15040,3109,3707
insightEBR_frame_2965,3658,1891,14552,15417,3240,0
insightEBR_frame_2966,3682,1904,13785,14870,3203,0
insightEBR_frame_2967,1959,0,13473,0,3486,0
insightEBR_frame_2968,2023,0,13469,0,3311,0
insightEBR_frame_2969,2232,0,13588,0,3444,0
insightEBR_frame_2970,2113,0,13150,0,3364,0
insightEBR_frame_2971,2489,0,13244,13991,3930,0
insightEBR_frame_2972,2692,0,13491,0,4243,0
insightEBR_frame_2973,2608,0,13321,0,4108,0
insightEBR_frame_2974,2687,0,13555,0,4032,0
insightEBR_frame_2975,2358,0,13501,0,3677,0
insightEBR_frame_2976,3629,2293,13911,14769,3735,0
insightEBR_frame_2977,3737,2124,13610,14517,3723,0
insightEBR_frame_2978,2143,0,13807,14364,3896,0
insightEBR_frame_2979,2130,0,14270,0,3762,3801
insightEBR_frame_2980,1976,0,14211,0,3316,0
insightEBR_frame_2981,1865,0,14235,14844,3309,0
insightEBR_frame_2982,3812,1567,14533,15129,3244,2971
insightEBR_frame_2983,3808,1681,13420,14075,3552,0
insightEBR_frame_2984,3773,1667,13108,14331,3225,2744
insightEBR_frame_2985,1825,1929,13427,0,3123,3309
insightEBR_frame_2986,1987,0,12971,0,3435,0
insightEBR_frame_2987,2095,0,14469,0,3556,0
insightEBR_frame_2988,2064,0,14447,0,3682,0
insightEBR_frame_2989,3359,2031,14683,0,3475,4180
insightEBR_frame_2990,3396,1348,15477,15932,3669,5381
insightEBR_frame_2991,3578,1639,14401,15252,3734,4811
insightEBR_frame_2992,3435,1733,14546,15784,3863,4754
insightEBR_frame_2993,3378,2229,13604,14479,3119,4435
insightEBR_frame_2994,2043,2054,14260,14779,4663,4812
insightEBR_frame_2995,3390,2263,13235,14517,3001,0
insightEBR_frame_2996,1984,0,13545,14383,4310,0
insightEBR_frame_2997,2463,0,14261,0,3238,0
insightEBR_frame_2998,2609,0,15607,0,2908,0
insightEBR_frame_2999,2471,0,13940,14417,4010,0
insightEBR_frame_3000,3402,2099,15517,14766,3732,4380
insightEBR_frame_3001,3677,2334,16419,16044,4833,0
insightEBR_frame_3002,2688,2275,15805,14668,5473,0
insightEBR_frame_3003,1619,1959,16362,15021,3589,4867
insightEBR_frame_3004,1267,0,19468,20123,2307,0
insightEBR_frame_3005,523,0,20679,21668,3823,4062
insightEBR_frame_3006,726,0,14732,0,3660,4256
insightEBR_frame_3007,0,1103,13019,13467,4224,3365
insightEBR_frame_3008,1969,1287,14486,13823,4431,4194
insightEBR_frame_3009,1883,0,15418,16655,3188,1621
insightEBR_frame_3010,3116,2142,15848,14683,2648,3912
insightEBR_frame_3011,3359,0,13903,14722,3004,3444
insightEBR_frame_3012,3709,1494,13123,15236,3249,3662
insightEBR_frame_3013,4011,1663,13457,13730,2946,3658
